transition_min;replication;seed;generated_active_count;cancelled_not_started_count;all_aircraft_land_above_reserve;at_least_one_aircraft_ever_low_fuel;at_least_one_aircraft_ever_emergency_endurance;at_least_one_aircraft_ever_below_reserve;at_least_one_aircraft_landed_below_reserve;minimum_fuel_margin_percent_of_reserve;minimum_fuel_margin_percent_of_normal_load;minimum_remaining_endurance_min;minimum_low_fuel_endurance_margin_min;minimum_emergency_endurance_margin_min;mean_holding_time_min;mean_holding_time_per_active_aircraft_min;holding_delay_rate;max_holding_time_min;total_holding_time_min;total_holding_fuel_consumption_kg;at_least_one_go_around;total_go_around_count;go_around_sortie_count;go_around_sortie_rate;go_around_events_per_active_sortie;diversion_rate;diversion_before_holding_rate;diversion_after_holding_rate;fuel_priority_landings;landed_count;diverted_count;diverted_before_holding_count;diverted_after_holding_count;crashed_count;crashed_from_go_around_transition_count;crashed_from_other_status_count;crashed_after_go_around_count;crashed_without_go_around_count;crashed_from_statuses;not_landed_count;ever_vfr_activity_count;ever_ready_for_approach_count;ever_holding_count;ever_approach_count;active_unresolved_count;final_simulation_time_min
75;74;20260781;21;9;True;True;False;False;False;22,1239;3,6323;20,9901;-4,0099;5,9901;15,4062;5,8690;0,3810;28,3333;123,2500;1532,5783;True;1;1;0,0476;0,0476;0,0000;0,0000;0,0000;1;21;0;0;0;0;0;0;0;0;;0;19;21;8;21;0;156,5833
90;74;20260781;21;9;True;False;False;False;False;27,0996;4,7405;27,4864;2,4864;12,4864;10,1667;2,9048;0,2857;27,2500;61,0000;746,4633;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;6;21;0;131,1667
30;75;20260782;14;16;True;True;False;False;False;25,4345;5,1248;22,5526;-2,4474;7,5526;24,5064;22,7560;0,9286;44,0833;318,5833;4392,1567;True;2;2;0,1429;0,1429;0,0000;0,0000;0,0000;1;14;0;0;0;0;0;0;0;0;;0;13;14;13;14;0;129,9167
45;75;20260782;16;14;False;True;False;True;True;-14,4655;-3,9328;24,8050;-0,1950;9,8050;17,2407;9,6979;0,5625;30,0833;155,1667;2685,4283;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;102,2500
60;75;20260782;16;14;True;True;False;False;False;6,4231;1,0545;18,2915;-6,7085;3,2915;13,6759;7,6927;0,5625;27,2500;123,0833;1807,4600;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;145,4167
75;75;20260782;20;10;False;True;True;True;True;-50,3762;-13,6960;14,3909;-10,6091;-0,6091;11,7778;3,5333;0,3000;24,1667;70,6667;1130,6667;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;20;0;0;0;0;0;0;0;0;;0;16;20;6;20;0;117,2500
90;75;20260782;22;8;True;False;False;False;False;30,8790;8,3952;35,9431;10,9431;20,9431;11,4167;3,1136;0,2727;26,1667;68,5000;431,2600;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;6;22;0;133,7500
30;76;20260783;15;15;True;False;False;False;False;30,5817;8,3144;27,1070;2,1070;12,1070;22,6987;19,6722;0,8667;40,5833;295,0833;3895,9150;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;13;15;0;97,4167
45;76;20260783;16;14;True;False;False;False;False;0,3329;0,0905;29,0965;4,0965;14,0965;17,4583;8,7292;0,5000;28,8333;139,6667;2089,7200;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;8;16;0;97,6667
60;76;20260783;18;12;False;True;True;True;True;-55,7811;-15,1655;12,8235;-12,1765;-2,1765;17,3958;7,7315;0,4444;28,0000;139,1667;1935,0850;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;2;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;142,3333
75;76;20260783;21;9;True;False;False;False;False;32,3403;8,7925;36,2499;11,2499;21,2499;12,8194;3,6627;0,2857;27,2500;76,9167;850,2967;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;19;21;6;21;0;120,1667
90;76;20260783;21;9;True;False;False;False;False;32,3403;8,7925;36,2499;11,2499;21,2499;13,3333;2,5397;0,1905;27,2500;53,3333;629,0883;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;4;21;0;130,9167
30;77;20260784;15;15;True;False;False;False;False;25,6472;6,9728;36,4377;11,4377;21,4377;19,6923;17,0667;0,8667;38,5833;256,0000;2938,0783;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;13;15;0;92,1667
45;77;20260784;16;14;False;False;False;True;True;-2,9853;-0,8116;28,1343;3,1343;13,1343;13,9167;8,6979;0,6250;26,9167;139,1667;1982,8500;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;95,2500
60;77;20260784;17;13;True;True;False;False;False;2,4123;0,6558;19,7075;-5,2925;4,7075;15,6852;8,3039;0,5294;26,7500;141,1667;1856,2367;True;1;1;0,0588;0,0588;0,0000;0,0000;0,0000;1;17;0;0;0;0;0;0;0;0;;0;16;17;9;17;0;113,9167
75;77;20260784;20;10;False;True;True;True;True;-50,4423;-13,7140;14,3717;-10,6283;-0,6283;9,9881;3,4958;0,3500;20,7500;69,9167;956,4833;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;20;0;0;0;0;0;0;0;0;;0;17;20;7;20;0;117,0000
90;77;20260784;21;9;True;False;False;False;False;30,1384;8,1939;31,7370;6,7370;16,7370;13,2708;2,5278;0,1905;27,2500;53,0833;622,0883;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;4;21;0;131,1667
30;78;20260785;15;15;False;True;True;True;False;-48,3422;-13,1430;14,9807;-10,0193;-0,0193;19,4697;14,2778;0,7333;32,5000;214,1667;3372,6117;True;1;1;0,0667;0,0667;0,0667;0,0000;0,0667;0;14;1;0;1;0;0;0;0;0;;1;15;15;11;15;0;85,4167
45;78;20260785;16;14;True;False;False;False;False;12,3488;3,3573;32,5812;7,5812;17,5812;14,4722;8,1406;0,5625;29,9167;130,2500;2080,6167;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;9;16;0;96,9167
60;78;20260785;19;11;False;True;False;True;True;-44,8675;-12,1984;15,9884;-9,0116;0,9884;17,4722;8,2763;0,4737;29,9167;157,2500;2344,6300;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;2;19;0;0;0;0;0;0;0;0;;0;16;19;9;19;0;113,1667
75;78;20260785;20;10;True;False;False;False;False;22,4711;6,1093;35,5166;10,5166;20,5166;13,2222;3,9667;0,3000;27,2500;79,3333;917,9633;True;1;1;0,0500;0,0500;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;20;20;6;20;0;151,8333
90;78;20260785;22;8;True;False;False;False;False;22,4711;6,1093;35,5166;10,5166;20,5166;13,2083;2,4015;0,1818;26,5833;52,8333;718,2350;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;20;22;4;22;0;136,4167
30;79;20260786;16;14;False;False;False;True;True;-2,9529;-0,8028;28,1437;3,1437;13,1437;17,1000;16,0312;0,9375;36,5000;256,5000;3230,8450;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;15;16;0;111,3333
45;79;20260786;16;14;False;True;False;True;True;-20,6806;-5,6225;23,0026;-1,9974;8,0026;19,8125;9,9062;0,5000;32,9167;158,5000;1974,2517;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;8;16;0;131,3333
60;79;20260786;18;12;True;False;False;False;False;29,3563;7,9813;34,0327;9,0327;19,0327;11,0556;3,6852;0,3333;21,6667;66,3333;1294,6983;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;0;18;0;0;0;0;0;0;0;0;;0;16;18;6;18;0;118,0833
75;79;20260786;19;11;True;True;False;False;False;4,4792;0,7354;17,9574;-7,0426;2,9574;16,0278;5,0614;0,3158;28,3333;96,1667;1517,8500;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;18;19;6;19;0;120,6667
90;79;20260786;23;7;True;False;False;False;False;29,3563;7,9813;34,9621;9,9621;19,9621;16,6250;4,3370;0,2609;30,7500;99,7500;1195,1933;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;23;0;0;0;0;0;0;0;0;;0;21;23;6;23;0;137,9167
30;80;20260787;16;14;True;False;False;False;False;27,6092;7,5063;37,0067;12,0067;22,0067;19,2167;18,0156;0,9375;38,0833;288,2500;3966,5317;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;15;16;0;109,6667
45;80;20260787;16;14;False;True;True;True;False;-48,4950;-13,1846;14,9365;-10,0635;-0,0635;13,9792;10,4844;0,7500;32,9167;167,7500;2693,8633;True;3;3;0,1875;0,1875;0,0625;0,0000;0,0625;0;15;1;0;1;0;0;0;0;0;;1;16;16;12;16;0;126,4167
60;80;20260787;18;12;False;True;True;True;True;-45,5739;-9,5333;9,3545;-15,6455;-5,6455;18,0167;10,0093;0,5556;31,8333;180,1667;2982,6200;True;3;2;0,1111;0,1667;0,0000;0,0000;0,0000;3;18;0;0;0;0;0;0;0;0;;0;16;18;10;18;0;144,6667
75;80;20260787;20;10;False;True;True;True;False;-12,8278;-2,1061;14,9827;-10,0173;-0,0173;19,4881;6,8208;0,3500;27,2500;136,4167;1582,2633;True;2;2;0,1000;0,1000;0,0500;0,0000;0,0500;0;19;1;0;1;0;0;0;0;0;;1;19;20;7;20;0;157,8333
90;80;20260787;21;9;True;False;False;False;False;22,8835;6,2214;35,6362;10,6362;20,6362;9,9722;1,4246;0,1429;24,9167;29,9167;36,9350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;3;21;0;128,6667
30;81;20260788;16;14;True;True;False;False;False;2,3727;0,3895;17,5953;-7,4047;2,5953;25,9881;22,7396;0,8750;50,5833;363,8333;5413,3483;True;4;4;0,2500;0,2500;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;14;16;14;16;0;106,6667
45;81;20260788;16;14;False;True;False;True;True;-35,2890;-9,5942;18,7662;-6,2338;3,7662;21,9242;15,0729;0,6875;40,0833;241,1667;3212,1433;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;133,7500
60;81;20260788;19;11;False;True;True;True;False;-100,0000;-27,1875;0,0000;-25,0000;-15,0000;15,6759;7,4254;0,4737;28,0000;141,0833;1946,5850;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;1;18;0;0;0;1;1;0;1;0;GO_AROUND_TRANSITION;1;16;19;9;19;0;112,2500
75;81;20260788;20;10;False;True;True;True;True;-13,1479;-2,1586;14,9277;-10,0723;-0,0723;12,6979;5,0792;0,4000;24,1667;101,5833;1405,3533;True;2;2;0,1000;0,1000;0,0500;0,0000;0,0500;1;19;1;0;1;0;0;0;0;0;;1;19;20;8;20;0;132,0833
90;81;20260788;21;9;True;False;False;False;False;25,6117;6,9632;34,4683;9,4683;19,4683;9,9722;1,4246;0,1429;24,9167;29,9167;36,9350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;3;21;0;128,3333
30;82;20260789;15;15;True;False;False;False;False;8,7819;2,3876;31,5468;6,5468;16,5468;21,4514;17,1611;0,8000;36,6667;257,4167;3387,6717;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;15;15;12;15;0;107,7500
45;82;20260789;16;14;False;True;False;True;True;-33,4773;-9,1016;19,2916;-5,7084;4,2916;22,5583;14,0990;0,6250;35,5833;225,5833;2729,0650;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;10;16;0;103,5000
60;82;20260789;18;12;False;True;True;True;True;-54,9467;-14,9386;13,0655;-11,9345;-1,9345;19,5476;7,6019;0,3889;31,6667;136,8333;2116,7250;True;1;1;0,0556;0,0556;0,0000;0,0000;0,0000;2;18;0;0;0;0;0;0;0;0;;0;16;18;7;18;0;118,0000
75;82;20260789;20;10;True;False;False;False;False;20,4100;5,5490;30,1710;5,1710;15,1710;7,8056;2,3417;0,3000;22,3333;46,8333;819,8750;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;19;20;6;20;0;116,2500
90;82;20260789;22;8;True;False;False;False;False;20,4100;5,5490;33,2856;8,2856;18,2856;13,5167;3,0720;0,2273;26,1667;67,5833;429,5600;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;5;22;0;134,2500
30;83;20260790;15;15;True;False;False;False;False;7,0214;1,9089;31,0362;6,0362;16,0362;19,3712;14,2056;0,7333;34,3333;213,0833;3342,8833;True;2;2;0,1333;0,1333;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;13;15;11;15;0;97,1667
45;83;20260790;16;14;False;True;False;True;True;-9,9120;-1,9421;15,4839;-9,5161;0,4839;15,0926;8,4896;0,5625;28,8333;135,8333;2250,7700;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;127,5000
60;83;20260790;18;12;True;True;False;False;False;20,4624;3,3595;20,7045;-4,2955;5,7045;15,7292;6,9907;0,4444;31,2500;125,8333;1928,1567;True;2;2;0,1111;0,1111;0,0000;0,0000;0,0000;1;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;135,0833
75;83;20260790;19;11;True;False;False;False;False;34,3822;9,3476;36,4124;11,4124;21,4124;8,0556;2,5439;0,3158;22,7500;48,3333;838,0417;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;18;19;6;19;0;114,1667
90;83;20260790;22;8;True;False;False;False;False;34,3822;9,3476;36,4124;11,4124;21,4124;15,9375;2,8977;0,1818;29,6667;63,7500;989,5183;True;2;2;0,0909;0,0909;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;20;22;4;22;0;144,0000
30;84;20260791;16;14;True;False;False;False;False;40,6917;11,0631;40,8006;15,8006;25,8006;17,8556;16,7396;0,9375;37,1667;267,8333;3421,3183;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;15;16;0;90,9167
45;84;20260791;16;14;False;True;False;True;True;-28,0914;-7,6374;20,8535;-4,1465;5,8535;20,5648;11,5677;0,5625;32,7500;185,0833;3054,1083;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;100,6667
60;84;20260791;18;12;False;True;True;True;False;-48,4210;-13,1644;14,9579;-10,0421;-0,0421;14,3333;6,3704;0,4444;27,0833;114,6667;1557,0817;True;1;1;0,0556;0,0556;0,0556;0,0000;0,0556;0;17;1;0;1;0;0;0;0;0;;1;16;18;8;17;0;110,0000
75;84;20260791;19;11;True;False;False;False;False;19,3382;5,2576;34,6081;9,6081;19,6081;12,6167;3,3202;0,2632;21,3333;63,0833;825,2700;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;5;19;0;120,0000
90;84;20260791;21;9;True;False;False;False;False;19,3382;5,2576;31,3640;6,3640;16,3640;11,5167;2,7421;0,2381;27,2500;57,5833;692,9633;True;1;1;0,0476;0,0476;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;5;21;0;150,0833
30;85;20260792;15;15;False;True;True;True;True;-60,3479;-16,4071;11,4991;-13,5009;-3,5009;23,2083;18,5667;0,8000;47,0833;278,5000;3595,1167;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;1;15;0;0;0;0;0;0;0;0;;0;13;15;12;15;0;100,5000
45;85;20260792;16;14;True;False;False;False;False;42,8997;11,6634;40,5886;15,5886;25,5886;19,7500;11,1094;0,5625;32,0000;177,7500;2423,7133;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;133,1667
60;85;20260792;16;14;False;True;False;True;True;-12,3584;-3,3599;23,4948;-1,5052;8,4948;22,0972;8,2865;0,3750;36,1667;132,5833;2083,1433;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;6;16;0;111,6667
75;85;20260792;19;11;False;True;True;True;True;-62,0288;-16,8641;11,0117;-13,9883;-3,9883;10,4028;3,2851;0,3158;23,0000;62,4167;930,5583;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;16;19;6;19;0;116,9167
90;85;20260792;23;7;True;False;False;False;False;24,1468;6,5649;35,5241;10,5241;20,5241;15,0000;4,5652;0,3043;30,5833;105,0000;1261,7383;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;23;0;0;0;0;0;0;0;0;;0;21;23;7;23;0;138,9167
30;86;20260793;16;14;True;False;False;False;False;5,4302;1,4763;30,5748;5,5748;15,5748;20,9103;16,9896;0,8125;37,8333;271,8333;3618,9583;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;15;16;13;16;0;121,5000
45;86;20260793;16;14;False;True;False;True;True;-15,0025;-4,0788;17,3834;-7,6166;2,3834;19,0595;8,3385;0,4375;29,2500;133,4167;2254,0183;True;2;2;0,1250;0,1250;0,0000;0,0000;0,0000;2;16;0;0;0;0;0;0;0;0;;0;16;16;7;16;0;128,1667
60;86;20260793;19;11;False;True;True;True;False;-48,2896;-13,1287;14,9960;-10,0040;-0,0040;14,7083;7,7412;0,5263;32,5000;147,0833;2207,1733;True;1;1;0,0526;0,0526;0,0526;0,0000;0,0526;1;18;1;0;1;0;0;0;0;0;;1;17;19;10;19;0;110,2500
75;86;20260793;19;11;True;False;False;False;False;30,0259;8,1633;37,3644;12,3644;22,3644;13,1111;4,1404;0,3158;27,3333;78,6667;916,1117;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;19;0;0;0;0;0;0;0;0;;0;19;19;6;19;0;120,5000
90;86;20260793;21;9;True;False;False;False;False;30,0259;8,1633;37,3644;12,3644;22,3644;21,9583;2,0913;0,0952;24,9167;43,9167;209,4350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;2;21;0;132,0833
30;87;20260794;16;14;True;False;False;False;False;37,1279;10,0941;39,7671;14,7671;24,7671;19,0641;15,4896;0,8125;36,9167;247,8333;4126,5150;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;13;16;13;16;0;90,1667
45;87;20260794;16;14;False;True;False;True;True;-19,1157;-5,1971;23,4564;-1,5436;8,4564;14,8542;11,1406;0,7500;30,7500;178,2500;2944,5650;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;12;16;0;124,9167
60;87;20260794;17;13;False;True;True;True;True;-49,4824;-13,4530;14,6501;-10,3499;-0,3499;17,7917;8,3725;0,4706;28,0000;142,3333;2197,2600;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;17;0;0;0;0;0;0;0;0;;0;16;17;8;17;0;111,6667
75;87;20260794;20;10;False;True;False;True;True;-5,1934;-0,8527;16,2949;-8,7051;1,2949;18,8438;7,5375;0,4000;28,3333;150,7500;1884,3283;True;1;1;0,0500;0,0500;0,0000;0,0000;0,0000;1;20;0;0;0;0;0;0;0;0;;0;18;20;8;20;0;146,3333
90;87;20260794;21;9;True;False;False;False;False;11,7910;3,2057;32,4194;7,4194;17,4194;9,9722;1,4246;0,1429;24,9167;29,9167;36,9350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;21;21;3;21;0;128,3333
30;88;20260795;14;16;False;True;False;True;True;-37,6925;-10,2477;18,0692;-6,9308;3,0692;24,8561;19,5298;0,7857;52,5833;273,4167;3436,8067;True;2;2;0,1429;0,1429;0,0000;0,0000;0,0000;1;14;0;0;0;0;0;0;0;0;;0;14;14;11;14;0;118,0833
45;88;20260795;16;14;False;True;True;True;True;-48,3186;-13,1366;14,9876;-10,0124;-0,0124;20,3500;12,7188;0,6250;37,5833;203,5000;3244,4767;True;1;1;0,0625;0,0625;0,0625;0,0000;0,0625;1;15;1;0;1;0;0;0;0;0;;1;16;16;10;16;0;105,2500
60;88;20260795;17;13;False;True;True;True;True;-53,5756;-14,5659;13,4631;-11,5369;-1,5369;17,5952;7,2451;0,4118;30,0000;123,1667;1677,7250;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;17;0;0;0;0;0;0;0;0;;0;16;17;7;17;0;109,5000
75;88;20260795;21;9;True;False;False;False;False;29,6277;8,0550;37,5920;12,5920;22,5920;12,6389;3,6111;0,2857;27,2500;75,8333;840,2550;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;19;21;6;21;0;119,0833
90;88;20260795;22;8;False;True;False;True;True;-1,2933;-0,1875;20,4464;-4,5536;5,4464;15,6667;4,2727;0,2727;28,3333;94,0000;1423,4333;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;1;22;0;0;0;0;0;0;0;0;;0;21;22;6;22;0;148,5833
30;89;20260796;15;15;False;True;True;True;False;-48,3462;-13,1441;14,9796;-10,0204;-0,0204;21,4940;20,0611;0,9333;45,3333;300,9167;3813,8217;True;2;2;0,1333;0,1333;0,0667;0,0000;0,0667;1;14;1;0;1;0;0;0;0;0;;1;14;15;14;15;0;99,4167
45;89;20260796;16;14;False;True;True;True;False;-48,3266;-13,1388;14,9853;-10,0147;-0,0147;16,7976;7,3490;0,4375;27,5833;117,5833;1836,4200;True;1;1;0,0625;0,0625;0,0625;0,0000;0,0625;0;15;1;0;1;0;0;0;0;0;;1;16;16;7;16;0;97,4167
60;89;20260796;19;11;False;True;True;True;True;-75,6042;-12,4126;4,1930;-20,8070;-10,8070;13,6429;5,0263;0,3684;24,9167;95,5000;1673,6983;True;2;1;0,0526;0,1053;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;16;19;7;19;0;124,5000
75;89;20260796;21;9;True;True;False;False;False;23,7718;3,9028;21,2733;-3,7267;6,2733;14,2381;4,7460;0,3333;28,3333;99,6667;1552,4333;True;1;1;0,0476;0,0476;0,0000;0,0000;0,0000;1;21;0;0;0;0;0;0;0;0;;0;20;21;7;21;0;154,4167
90;89;20260796;22;8;False;True;True;True;True;-87,5070;-12,6885;2,5878;-22,4122;-12,4122;15,3833;3,4962;0,2273;28,8333;76,9167;943,4150;True;1;1;0,0455;0,0455;0,0000;0,0000;0,0000;1;22;0;0;0;0;0;0;0;0;;0;21;22;5;22;0;148,0833
30;90;20260797;15;15;False;False;False;True;True;-11,8442;-3,2201;25,5652;0,5652;10,5652;23,9583;19,1667;0,8000;45,9167;287,5000;3637,0133;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;12;15;0;99,5000
45;90;20260797;16;14;False;False;False;True;True;-2,6015;-0,7073;28,2456;3,2456;13,2456;18,1288;12,4635;0,6875;32,5833;199,4167;2857,3850;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;16;0;0;0;0;0;0;0;0;;0;16;16;11;16;0;101,7500
60;90;20260797;18;12;False;True;False;True;True;-32,6006;-8,8633;19,5458;-5,4542;4,5458;18,5208;8,2315;0,4444;33,0000;148,1667;2197,3017;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;2;18;0;0;0;0;0;0;0;0;;0;16;18;8;18;0;110,7500
75;90;20260797;19;11;False;True;True;True;True;-36,4890;-5,9907;10,9160;-14,0840;-4,0840;12,6944;4,0088;0,3158;22,5833;76,1667;1481,7067;True;1;1;0,0526;0,0526;0,0000;0,0000;0,0000;1;19;0;0;0;0;0;0;0;0;;0;19;19;6;19;0;121,0833
90;90;20260797;21;9;True;False;False;False;False;20,2900;5,5163;32,5017;7,5017;17,5017;9,9722;1,4246;0,1429;24,9167;29,9167;36,9350;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;21;0;0;0;0;0;0;0;0;;0;20;21;3;21;0;128,4167
30;91;20260798;15;15;False;False;False;True;True;-4,1227;-1,1209;27,8044;2,8044;12,8044;24,2372;21,0056;0,8667;43,4167;315,0833;4431,3750;True;1;1;0,0667;0,0667;0,0000;0,0000;0,0000;0;15;0;0;0;0;0;0;0;0;;0;14;15;13;15;0;98,4167
45;91;20260798;16;14;False;True;True;True;False;-63,4419;-17,2483;10,6018;-14,3982;-4,3982;16,9815;9,5521;0,5625;31,9167;152,8333;2679,2417;True;1;1;0,0625;0,0625;0,0625;0,0000;0,0625;0;15;1;0;1;0;0;0;0;0;;1;16;16;9;16;0;100,7500
60;91;20260798;17;13;True;True;False;False;False;7,2944;1,1976;18,4412;-6,5588;3,4412;13,8472;4,8873;0,3529;22,4167;83,0833;1344,1983;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;17;0;0;0;0;0;0;0;0;;0;16;17;6;17;0;105,9167
75;91;20260798;20;10;True;False;False;False;False;20,4715;5,5657;34,9367;9,9367;19,9367;10,6667;2,1333;0,2000;21,2500;42,6667;776,6667;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;20;0;0;0;0;0;0;0;0;;0;17;20;4;20;0;115,2500
90;91;20260798;22;8;True;False;False;False;False;20,4715;5,2999;28,2856;3,2856;13,2856;14,1310;4,4962;0,3182;28,8333;98,9167;1132,5400;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;0;22;0;0;0;0;0;0;0;0;;0;21;22;7;22;0;137,5833
30;92;20260799;16;14;False;True;True;True;True;-38,5242;-6,3249;10,5662;-14,4338;-4,4338;23,6667;20,7083;0,8750;53,3333;331,3333;4198,4950;True;4;3;0,1875;0,2500;0,0000;0,0000;0,0000;2;16;0;0;0;0;0;0;0;0;;0;14;16;14;16;0;124,1667
45;92;20260799;16;14;False;True;False;True;True;-36,9015;-10,0326;18,2986;-6,7014;3,2986;14,6944;8,2656;0,5625;28,2500;132,2500;1983,9067;True;1;1;0,0625;0,0625;0,0000;0,0000;0,0000;1;16;0;0;0;0;0;0;0;0;;0;16;16;9;16;0;99,9167
60;92;20260799;18;12;False;True;False;True;True;-6,8847;-1,8718;19,2675;-5,7325;4,2675;17,1019;8,5509;0,5000;28,0000;153,9167;2137,6683;False;0;0;0,0000;0,0000;0,0000;0,0000;0,0000;1;18;0;0;0;0;0;0;0;0;;0;16;18;9;18;0;111,3333
